STATION,NAME,DATE,MLY-TAVG-NORMAL,MLY-TAVG-STDDEV,MLY-TMAX-NORMAL,MLY-TMAX-STDDEV,MLY-TMIN-NORMAL,MLY-TMIN-STDDEV
USC00300055,"ALBION 2 NE, NY US",6,67.5,2.4,77.9,2.7,57.1,2.6
USC00300055,"ALBION 2 NE, NY US",7,71.9,2.4,81.9,3.1,61.9,2.1
USC00300055,"ALBION 2 NE, NY US",8,70.3,2.1,80.1,2.4,60.5,2.0
USC00300055,"ALBION 2 NE, NY US",9,63.3,2.1,72.9,2.7,53.8,1.8
USC00300055,"ALBION 2 NE, NY US",10,51.8,2.7,60.5,3.1,43.1,2.7
USC00300055,"ALBION 2 NE, NY US",11,41.2,2.8,48.4,3.5,33.9,2.3
USC00300055,"ALBION 2 NE, NY US",12,30.4,4.7,36.6,5.1,24.1,4.5
USC00301265,"CAYUGA LOCK NUMBER 1, NY US",1,,,,,,
USC00301265,"CAYUGA LOCK NUMBER 1, NY US",2,,,,,,
USC00301265,"CAYUGA LOCK NUMBER 1, NY US",3,,,,,,
USC00301265,"CAYUGA LOCK NUMBER 1, NY US",4,,,,,,
USC00301265,"CAYUGA LOCK NUMBER 1, NY US",5,,,,,,
USC00301265,"CAYUGA LOCK NUMBER 1, NY US",6,,,,,,
USC00301265,"CAYUGA LOCK NUMBER 1, NY US",7,,,,,,
USC00301265,"CAYUGA LOCK NUMBER 1, NY US",8,,,,,,
USC00301265,"CAYUGA LOCK NUMBER 1, NY US",9,,,,,,
USC00301265,"CAYUGA LOCK NUMBER 1, NY US",10,,,,,,
USC00301265,"CAYUGA LOCK NUMBER 1, NY US",11,,,,,,
USC00301265,"CAYUGA LOCK NUMBER 1, NY US",12,,,,,,
USC00303444,"GREENE, NY US",1,,,,,,
USC00303444,"GREENE, NY US",2,,,,,,
USC00303444,"GREENE, NY US",3,,,,,,
USC00303444,"GREENE, NY US",4,,,,,,
USC00303444,"GREENE, NY US",5,,,,,,
USC00303444,"GREENE, NY US",6,,,,,,
USC00303444,"GREENE, NY US",7,,,,,,
USC00303444,"GREENE, NY US",8,,,,,,
USC00303444,"GREENE, NY US",9,,,,,,
USC00303444,"GREENE, NY US",10,,,,,,
USC00303444,"GREENE, NY US",11,,,,,,
USC00303444,"GREENE, NY US",12,,,,,,
USC00303961,"HOOKER 12 NNW, NY US",1,,,,,,
USC00303961,"HOOKER 12 NNW, NY US",2,,,,,,
USC00303961,"HOOKER 12 NNW, NY US",3,,,,,,
USC00303961,"HOOKER 12 NNW, NY US",4,,,,,,
USC00303961,"HOOKER 12 NNW, NY US",5,,,,,,
USC00303961,"HOOKER 12 NNW, NY US",6,,,,,,
USC00303961,"HOOKER 12 NNW, NY US",7,,,,,,
USC00303961,"HOOKER 12 NNW, NY US",8,,,,,,
USC00303961,"HOOKER 12 NNW, NY US",9,,,,,,
USC00303961,"HOOKER 12 NNW, NY US",10,,,,,,
USC00303961,"HOOKER 12 NNW, NY US",11,,,,,,
USC00303961,"HOOKER 12 NNW, NY US",12,,,,,,
USC00306774,"PORT JERVIS, NY US",1,24.6,5.0,33.7,4.7,15.4,5.4
USC00306774,"PORT JERVIS, NY US",2,27.7,3.8,38.0,4.0,17.5,4.0
USC00306774,"PORT JERVIS, NY US",3,36.1,3.1,47.6,3.7,24.7,2.9
USC00306774,"PORT JERVIS, NY US",4,48.0,2.0,61.1,2.7,34.8,1.9
USC00306774,"PORT JERVIS, NY US",5,58.3,2.6,71.7,3.1,44.9,2.4
USC00306774,"PORT JERVIS, NY US",6,66.7,1.9,79.1,2.4,54.4,2.1
USC00306774,"PORT JERVIS, NY US",7,71.2,2.1,83.4,2.6,59.1,2.1
USC00306774,"PORT JERVIS, NY US",8,69.5,2.0,81.2,2.4,57.7,2.1
USC00306774,"PORT JERVIS, NY US",9,61.7,1.8,73.3,2.6,50.1,1.9
USC00306774,"PORT JERVIS, NY US",10,50.0,2.7,61.5,3.0,38.4,2.9
USC00306774,"PORT JERVIS, NY US",11,40.0,2.6,49.9,3.5,30.2,2.4
USC00306774,"PORT JERVIS, NY US",12,29.4,4.3,37.9,4.7,20.8,4.0
USW00014750,"GLENS FALLS AIRPORT, NY US",1,18.0,6.3,28.5,5.2,7.4,7.6
USW00014750,"GLENS FALLS AIRPORT, NY US",2,21.3,4.8,32.8,4.1,9.8,5.8
USW00014750,"GLENS FALLS AIRPORT, NY US",3,31.3,3.5,42.4,3.4,20.3,3.9
USW00014750,"GLENS FALLS AIRPORT, NY US",4,44.6,2.6,56.7,3.2,32.5,2.5
USW00014750,"GLENS FALLS AIRPORT, NY US",5,55.3,2.6,68.1,3.3,42.6,2.4
USW00014750,"GLENS FALLS AIRPORT, NY US",6,64.3,2.0,76.6,2.7,52.0,2.2
USW00014750,"GLENS FALLS AIRPORT, NY US",7,68.8,2.2,80.9,2.7,56.7,2.1
USW00014750,"GLENS FALLS AIRPORT, NY US",8,67.0,1.9,78.9,2.0,55.1,2.1
USW00014750,"GLENS FALLS AIRPORT, NY US",9,58.5,2.2,70.6,2.5,46.4,2.4
USW00014750,"GLENS FALLS AIRPORT, NY US",10,46.7,2.2,58.2,2.6,35.1,2.3
USW00014750,"GLENS FALLS AIRPORT, NY US",11,36.9,2.6,46.5,3.2,27.3,2.4
USW00014750,"GLENS FALLS AIRPORT, NY US",12,25.0,5.0,34.0,4.5,16.0,5.7
USC00300331,"AURORA RESEARCH FARM, NY US",1,24.5,5.3,31.9,4.9,17.2,5.7
USC00300331,"AURORA RESEARCH FARM, NY US",2,26.3,4.0,34.4,4.1,18.2,4.3
USC00300331,"AURORA RESEARCH FARM, NY US",3,33.9,3.6,42.4,4.0,25.3,3.5
USC00300331,"AURORA RESEARCH FARM, NY US",4,46.2,2.9,56.0,3.5,36.5,2.5
USC00300331,"AURORA RESEARCH FARM, NY US",5,57.5,3.3,68.1,3.9,47.0,3.0
USC00300331,"AURORA RESEARCH FARM, NY US",6,67.0,2.2,77.0,2.6,56.9,2.2
USC00300331,"AURORA RESEARCH FARM, NY US",7,71.0,2.2,81.2,2.9,60.9,2.1
USC00300331,"AURORA RESEARCH FARM, NY US",8,69.7,2.0,80.1,2.5,59.4,2.0
USC00300331,"AURORA RESEARCH FARM, NY US",9,62.4,1.9,72.5,2.4,52.2,1.9
USC00300331,"AURORA RESEARCH FARM, NY US",10,50.9,2.6,60.1,3.0,41.7,2.6
USC00300331,"AURORA RESEARCH FARM, NY US",11,41.0,3.0,48.4,3.5,33.6,2.8
USC00300331,"AURORA RESEARCH FARM, NY US",12,30.2,4.8,36.8,5.0,23.6,4.8
USC00305840,"NIAGARA FALLS INTERNATIONAL AIRPORT, NY US",1,23.8,5.4,32.1,5.0,15.4,6.1
USC00305840,"NIAGARA FALLS INTERNATIONAL AIRPORT, NY US",2,25.4,4.3,34.1,4.5,16.7,4.4
USC00305840,"NIAGARA FALLS INTERNATIONAL AIRPORT, NY US",3,33.2,3.1,42.5,3.6,23.9,3.0
USC00305840,"NIAGARA FALLS INTERNATIONAL AIRPORT, NY US",4,45.2,2.4,55.7,3.1,34.6,2.2
USC00305840,"NIAGARA FALLS INTERNATIONAL AIRPORT, NY US",5,56.4,3.2,67.7,3.7,45.2,3.0
USC00305840,"NIAGARA FALLS INTERNATIONAL AIRPORT, NY US",6,66.1,2.6,76.5,2.9,55.6,2.8
USC00305840,"NIAGARA FALLS INTERNATIONAL AIRPORT, NY US",7,70.9,2.4,81.1,2.9,60.8,2.1
USC00305840,"NIAGARA FALLS INTERNATIONAL AIRPORT, NY US",8,69.1,2.4,79.4,2.9,58.9,2.1
USC00305840,"NIAGARA FALLS INTERNATIONAL AIRPORT, NY US",9,61.6,2.1,72.1,2.7,51.0,2.0
USC00305840,"NIAGARA FALLS INTERNATIONAL AIRPORT, NY US",10,50.2,2.6,60.2,2.9,40.2,2.8
USC00305840,"NIAGARA FALLS INTERNATIONAL AIRPORT, NY US",11,39.8,2.5,48.2,3.3,31.3,2.0
USC00305840,"NIAGARA FALLS INTERNATIONAL AIRPORT, NY US",12,29.3,4.9,36.8,5.2,21.8,4.8
USC00306138,"OCEANSIDE, NY US",1,31.2,4.4,38.4,4.3,23.9,4.7
USC00306138,"OCEANSIDE, NY US",2,33.1,2.9,41.1,3.3,25.2,2.8
USC00306138,"OCEANSIDE, NY US",3,39.7,2.0,48.0,2.2,31.3,2.0
USC00306138,"OCEANSIDE, NY US",4,49.0,2.1,58.3,2.3,39.8,2.2
USC00306138,"OCEANSIDE, NY US",5,58.0,2.0,67.0,2.2,49.0,2.0
USC00306138,"OCEANSIDE, NY US",6,67.9,1.7,76.2,2.3,59.5,1.5
USC00306138,"OCEANSIDE, NY US",7,73.2,1.7,80.7,1.9,65.6,1.9
USC00306138,"OCEANSIDE, NY US",8,73.0,1.7,80.9,1.9,65.2,1.8
USC00306138,"OCEANSIDE, NY US",9,66.3,1.4,74.7,1.6,57.9,1.7
USC00306138,"OCEANSIDE, NY US",10,54.9,2.8,63.5,2.4,46.4,3.5
USC00306138,"OCEANSIDE, NY US",11,45.7,2.3,53.7,2.4,37.6,2.6
USC00306138,"OCEANSIDE, NY US",12,35.9,3.9,42.9,4.3,28.9,3.5
USC00304996,"MALONE, NY US",1,13.6,6.3,23.3,5.5,3.8,7.2
USC00304996,"MALONE, NY US",2,16.3,5.3,26.6,4.9,6.1,6.0
USC00304996,"MALONE, NY US",3,26.1,4.3,35.7,4.0,16.4,4.8
USC00304996,"MALONE, NY US",4,41.4,3.2,51.2,3.8,31.6,2.9
USC00304996,"MALONE, NY US",5,53.9,2.9,64.1,3.4,43.7,2.7
USC00304996,"MALONE, NY US",6,63.2,2.3,72.7,2.6,53.7,2.3
USC00304996,"MALONE, NY US",7,67.7,1.8,77.2,2.2,58.2,1.7
USC00304996,"MALONE, NY US",8,65.3,1.9,75.2,2.2,55.4,1.9
USC00304996,"MALONE, NY US",9,57.5,2.3,67.7,2.5,47.2,2.5
USC00304996,"MALONE, NY US",10,45.4,2.5,54.6,2.6,36.2,2.8
USC00304996,"MALONE, NY US",11,34.5,3.3,42.7,3.5,26.3,3.5
USC00304996,"MALONE, NY US",12,21.6,5.9,30.1,5.7,13.1,6.4
USC00303284,"GLENS FALLS FARM, NY US",1,18.4,5.6,31.1,4.8,5.6,6.6
USC00303284,"GLENS FALLS FARM, NY US",2,21.0,4.2,34.8,3.9,7.1,5.0
USC00303284,"GLENS FALLS FARM, NY US",3,31.4,3.2,44.6,3.3,18.2,3.5
USC00303284,"GLENS FALLS FARM, NY US",4,44.8,2.9,59.3,3.5,30.4,2.8
USC00303284,"GLENS FALLS FARM, NY US",5,56.0,2.9,70.5,3.6,41.5,2.7
USC00303284,"GLENS FALLS FARM, NY US",6,65.4,2.0,79.6,2.6,51.2,2.3
USC00303284,"GLENS FALLS FARM, NY US",7,69.6,2.2,83.4,2.6,55.8,2.4
USC00303284,"GLENS FALLS FARM, NY US",8,67.5,1.8,81.2,2.3,53.8,1.9
USC00303284,"GLENS FALLS FARM, NY US",9,59.6,2.3,73.1,2.6,46.2,2.6
USC00303284,"GLENS FALLS FARM, NY US",10,47.8,2.4,61.1,3.0,34.5,2.6
USC00303284,"GLENS FALLS FARM, NY US",11,36.6,2.5,48.2,3.1,24.9,2.7
USC00303284,"GLENS FALLS FARM, NY US",12,24.3,5.1,35.8,4.5,12.8,5.9
USC00306538,"PERU 2 WSW, NY US",1,18.5,6.0,27.9,5.4,9.2,6.7
USC00306538,"PERU 2 WSW, NY US",2,22.1,4.7,31.9,4.7,12.3,5.1
USC00306538,"PERU 2 WSW, NY US",3,31.4,3.4,41.2,3.4,21.5,3.7
USC00306538,"PERU 2 WSW, NY US",4,45.1,2.6,56.1,3.3,34.0,2.2
USC00306538,"PERU 2 WSW, NY US",5,56.6,2.5,68.5,3.3,44.8,2.3
USC00306538,"PERU 2 WSW, NY US",6,65.9,2.2,77.4,2.7,54.4,2.2
USC00306538,"PERU 2 WSW, NY US",7,70.2,1.9,81.4,2.4,59.0,2.0
USC00306538,"PERU 2 WSW, NY US",8,68.0,2.1,79.3,2.2,56.6,2.3
USC00306538,"PERU 2 WSW, NY US",9,60.0,2.5,71.3,3.0,48.8,2.5
USC00306538,"PERU 2 WSW, NY US",10,48.1,2.4,58.2,2.8,38.0,2.4
USC00306538,"PERU 2 WSW, NY US",11,37.4,2.9,45.6,3.5,29.1,2.6
USC00306538,"PERU 2 WSW, NY US",12,25.3,5.0,33.4,4.9,17.1,5.5
USC00304912,"LOWVILLE, NY US",1,16.8,6.1,26.2,5.2,7.3,7.1
USC00304912,"LOWVILLE, NY US",2,19.5,4.9,29.3,4.3,9.7,5.6
USC00304912,"LOWVILLE, NY US",3,28.4,4.0,37.7,3.9,19.0,4.2
USC00304912,"LOWVILLE, NY US",4,42.4,3.0,52.6,3.7,32.3,2.6
USC00304912,"LOWVILLE, NY US",5,53.8,2.8,65.1,3.4,42.5,2.7
USC00304912,"LOWVILLE, NY US",6,62.9,2.4,73.6,2.9,52.1,2.7
USC00304912,"LOWVILLE, NY US",7,67.1,2.0,77.9,2.3,56.4,2.3
USC00304912,"LOWVILLE, NY US",8,65.6,2.0,76.6,2.4,54.5,2.1
USC00304912,"LOWVILLE, NY US",9,57.7,2.3,68.7,2.7,46.7,2.2
USC00304912,"LOWVILLE, NY US",10,46.3,2.5,56.1,3.0,36.5,2.2
USC00304912,"LOWVILLE, NY US",11,35.7,2.9,43.8,3.4,27.6,2.8
USC00304912,"LOWVILLE, NY US",12,23.5,5.5,31.5,5.1,15.4,6.3
USC00300608,"BENNETTS BRIDGE, NY US",1,,,,,,
USC00300608,"BENNETTS BRIDGE, NY US",2,,,,,,
USC00300608,"BENNETTS BRIDGE, NY US",3,,,,,,
USC00300608,"BENNETTS BRIDGE, NY US",4,,,,,,
USC00300608,"BENNETTS BRIDGE, NY US",5,,,,,,
USC00300608,"BENNETTS BRIDGE, NY US",6,,,,,,
USC00300608,"BENNETTS BRIDGE, NY US",7,,,,,,
USC00300608,"BENNETTS BRIDGE, NY US",8,,,,,,
USC00300608,"BENNETTS BRIDGE, NY US",9,,,,,,
USC00300608,"BENNETTS BRIDGE, NY US",10,,,,,,
USC00300608,"BENNETTS BRIDGE, NY US",11,,,,,,
USC00300608,"BENNETTS BRIDGE, NY US",12,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",1,32.6,4.8,38.3,4.9,26.9,4.8
USW00094728,"NY CITY CENTRAL PARK, NY US",2,35.3,3.5,41.6,3.8,28.9,3.4
USW00094728,"NY CITY CENTRAL PARK, NY US",3,42.5,2.6,49.7,3.1,35.2,2.4
USW00094728,"NY CITY CENTRAL PARK, NY US",4,53.0,2.1,61.2,2.7,44.8,1.8
USW00094728,"NY CITY CENTRAL PARK, NY US",5,62.4,2.3,70.8,2.8,54.0,2.1
USW00094728,"NY CITY CENTRAL PARK, NY US",6,71.4,2.0,79.3,2.6,63.6,1.6
USW00094728,"NY CITY CENTRAL PARK, NY US",7,76.5,2.4,84.1,3.0,68.8,2.0
USW00094728,"NY CITY CENTRAL PARK, NY US",8,75.2,2.0,82.6,2.3,67.8,2.0
USW00094728,"NY CITY CENTRAL PARK, NY US",9,68.0,1.9,75.2,2.2,60.8,1.7
USW00094728,"NY CITY CENTRAL PARK, NY US",10,56.9,2.5,63.8,2.6,50.0,2.6
USW00094728,"NY CITY CENTRAL PARK, NY US",11,47.7,2.5,53.8,2.8,41.6,2.5
USW00094728,"NY CITY CENTRAL PARK, NY US",12,37.5,4.2,43.0,4.3,32.0,4.2
USC00309495,"WILLSBORO 1 N, NY US",1,18.8,6.1,27.6,5.3,10.0,6.9
USC00309495,"WILLSBORO 1 N, NY US",2,21.4,4.8,30.9,3.6,11.9,6.1
USC00309495,"WILLSBORO 1 N, NY US",3,30.6,3.7,39.9,3.5,21.3,4.2
USC00309495,"WILLSBORO 1 N, NY US",4,44.2,2.7,53.8,3.4,34.6,2.4
USC00309495,"WILLSBORO 1 N, NY US",5,55.8,2.5,66.2,3.3,45.5,2.2
USC00309495,"WILLSBORO 1 N, NY US",6,65.5,2.3,75.3,3.1,55.8,1.9
USC00309495,"WILLSBORO 1 N, NY US",7,70.7,1.9,80.6,2.5,60.7,1.6
USC00309495,"WILLSBORO 1 N, NY US",8,68.6,2.0,78.5,2.3,58.7,1.9
USC00309495,"WILLSBORO 1 N, NY US",9,60.9,2.0,70.6,2.5,51.2,1.9
USC00309495,"WILLSBORO 1 N, NY US",10,48.3,2.2,57.3,2.6,39.3,2.3
USC00309495,"WILLSBORO 1 N, NY US",11,38.4,2.7,46.5,3.1,30.4,2.6
USC00309495,"WILLSBORO 1 N, NY US",12,26.7,4.9,34.7,4.6,18.7,5.4
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",1,24.7,5.6,31.7,5.2,17.6,6.1
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2,26.4,4.0,34.1,4.3,18.6,4.1
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",3,34.3,3.6,42.8,4.0,25.8,3.5
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",4,46.3,2.8,56.0,3.4,36.6,2.7
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",5,57.0,3.2,67.6,3.5,46.3,3.0
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",6,66.2,2.2,76.6,2.4,55.9,2.3
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",7,70.8,2.4,81.0,3.0,60.7,2.0
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",8,69.3,2.1,79.1,2.4,59.5,2.1
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",9,61.8,1.9,71.6,2.4,52.0,1.9
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",10,50.6,2.6,59.6,2.8,41.5,2.5
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",11,40.5,2.9,48.0,3.5,33.0,2.6
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",12,30.0,4.5,36.5,5.1,23.5,4.2
USC00300448,"BATH, NY US",1,22.4,5.3,32.1,4.9,12.7,5.8
USC00300448,"BATH, NY US",2,24.6,4.4,34.9,4.3,14.3,4.9
USC00300448,"BATH, NY US",3,31.8,3.8,43.2,4.3,20.4,3.7
USC00300448,"BATH, NY US",4,44.3,2.8,56.9,3.8,31.8,2.6
USC00300448,"BATH, NY US",5,54.8,3.2,68.6,3.8,40.9,3.1
USC00300448,"BATH, NY US",6,64.0,2.3,77.1,2.8,50.8,2.4
USC00300448,"BATH, NY US",7,68.1,2.3,81.1,2.9,55.0,2.4
USC00300448,"BATH, NY US",8,66.8,2.5,79.9,3.0,53.8,2.4
USC00300448,"BATH, NY US",9,59.4,2.0,72.5,2.8,46.3,2.2
USC00300448,"BATH, NY US",10,48.0,2.8,60.4,3.3,35.7,2.9
USC00300448,"BATH, NY US",11,38.4,2.8,48.2,3.9,28.5,2.2
USC00300448,"BATH, NY US",12,27.8,4.8,36.4,5.4,19.2,4.8
USC00303319,"GLOVERSVILLE, NY US",1,19.2,5.5,28.5,4.7,9.9,6.4
USC00303319,"GLOVERSVILLE, NY US",2,21.5,4.0,32.0,4.0,11.0,4.4
USC00303319,"GLOVERSVILLE, NY US",3,30.7,3.0,40.9,3.1,20.5,3.2
USC00303319,"GLOVERSVILLE, NY US",4,44.2,2.6,55.4,3.2,33.0,2.5
USC00303319,"GLOVERSVILLE, NY US",5,55.9,2.8,67.7,3.4,44.0,2.6
USC00303319,"GLOVERSVILLE, NY US",6,65.0,2.3,76.1,3.1,53.8,1.9
USC00303319,"GLOVERSVILLE, NY US",7,69.1,2.2,80.0,2.6,58.2,2.2
USC00303319,"GLOVERSVILLE, NY US",8,67.7,1.9,78.5,2.1,56.9,2.3
USC00303319,"GLOVERSVILLE, NY US",9,59.4,2.2,70.9,2.7,47.9,2.5
USC00303319,"GLOVERSVILLE, NY US",10,47.3,2.2,58.4,2.8,36.2,2.4
USC00303319,"GLOVERSVILLE, NY US",11,37.1,2.6,46.0,3.4,28.3,2.4
USC00303319,"GLOVERSVILLE, NY US",12,25.5,4.6,33.7,4.5,17.4,5.1
USC00303955,"HONEOYE, NY US",1,24.2,5.3,32.8,4.7,15.7,6.0
USC00303955,"HONEOYE, NY US",2,26.3,4.5,35.7,4.8,16.9,4.6
USC00303955,"HONEOYE, NY US",3,33.3,3.6,43.4,4.0,23.2,3.6
USC00303955,"HONEOYE, NY US",4,45.9,2.8,57.0,3.7,34.8,2.3
USC00303955,"HONEOYE, NY US",5,56.5,3.0,68.4,3.4,44.5,2.9
USC00303955,"HONEOYE, NY US",6,65.3,2.4,76.9,2.4,53.7,2.9
USC00303955,"HONEOYE, NY US",7,69.6,2.1,80.4,2.5,58.7,2.1
USC00303955,"HONEOYE, NY US",8,68.1,1.9,79.5,2.3,56.8,1.8
USC00303955,"HONEOYE, NY US",9,60.9,2.1,72.1,2.9,49.6,1.9
USC00303955,"HONEOYE, NY US",10,50.0,2.4,60.5,2.8,39.6,2.4
USC00303955,"HONEOYE, NY US",11,40.5,2.9,49.1,3.9,31.9,2.1
USC00303955,"HONEOYE, NY US",12,30.1,5.1,37.9,5.7,22.3,4.7
USC00300961,"BRONX, NY US",1,32.3,,38.4,,26.1,
USC00300961,"BRONX, NY US",2,35.0,,42.0,,28.0,
USC00300961,"BRONX, NY US",3,42.0,,49.8,,34.2,
USC00300961,"BRONX, NY US",4,52.6,,61.2,,43.9,
USC00300961,"BRONX, NY US",5,62.8,,71.8,,53.7,
USC00300961,"BRONX, NY US",6,72.1,,80.6,,63.5,
USC00300961,"BRONX, NY US",7,77.3,,85.3,,69.3,
USC00300961,"BRONX, NY US",8,76.1,,83.9,,68.3,
USC00300961,"BRONX, NY US",9,68.8,,76.4,,61.1,
USC00300961,"BRONX, NY US",10,57.3,,64.9,,49.7,
USC00300961,"BRONX, NY US",11,47.7,,54.2,,41.1,
USC00300961,"BRONX, NY US",12,37.5,,43.4,,31.6,
USC00301413,"CHEMUNG, NY US",1,,,,,,
USC00301413,"CHEMUNG, NY US",2,,,,,,
USC00301413,"CHEMUNG, NY US",3,,,,,,
USC00301413,"CHEMUNG, NY US",4,,,,,,
USC00301413,"CHEMUNG, NY US",5,,,,,,
USC00301413,"CHEMUNG, NY US",6,,,,,,
USC00301413,"CHEMUNG, NY US",7,,,,,,
USC00301413,"CHEMUNG, NY US",8,,,,,,
USC00301413,"CHEMUNG, NY US",9,,,,,,
USC00301413,"CHEMUNG, NY US",10,,,,,,
USC00301413,"CHEMUNG, NY US",11,,,,,,
USC00301413,"CHEMUNG, NY US",12,,,,,,
USC00300321,"AUBURN, NY US",1,22.7,5.3,30.9,5.0,14.5,5.7
USC00300321,"AUBURN, NY US",2,24.3,4.3,34.1,4.1,14.5,4.8
USC00300321,"AUBURN, NY US",3,32.8,3.9,42.8,3.9,22.8,4.3
USC00300321,"AUBURN, NY US",4,45.3,3.0,56.5,3.6,34.2,2.9
USC00300321,"AUBURN, NY US",5,56.4,3.4,68.9,3.5,43.9,3.6
USC00300321,"AUBURN, NY US",6,66.2,2.1,77.5,2.4,54.9,2.3
USC00300321,"AUBURN, NY US",7,70.7,2.2,81.5,2.6,59.8,2.1
USC00300321,"AUBURN, NY US",8,69.0,1.9,80.1,2.3,57.9,2.0
USC00300321,"AUBURN, NY US",9,61.3,1.8,72.4,2.0,50.2,2.0
USC00300321,"AUBURN, NY US",10,49.8,2.9,59.9,3.4,39.7,2.8
USC00300321,"AUBURN, NY US",11,39.6,3.1,48.2,3.4,31.1,3.1
USC00300321,"AUBURN, NY US",12,29.0,4.9,36.3,5.0,21.6,5.1
USC00308962,"WARSAW 6 SW, NY US",1,20.2,5.2,27.3,4.8,13.0,5.8
USC00308962,"WARSAW 6 SW, NY US",2,22.0,4.3,29.9,4.6,14.2,4.3
USC00308962,"WARSAW 6 SW, NY US",3,29.4,3.7,38.0,3.8,20.8,4.0
USC00308962,"WARSAW 6 SW, NY US",4,42.1,3.1,51.5,3.7,32.6,2.8
USC00308962,"WARSAW 6 SW, NY US",5,53.3,3.5,63.3,3.8,43.4,3.4
USC00308962,"WARSAW 6 SW, NY US",6,62.6,2.3,71.9,2.4,53.2,2.8
USC00308962,"WARSAW 6 SW, NY US",7,66.6,2.2,75.8,2.7,57.3,2.2
USC00308962,"WARSAW 6 SW, NY US",8,65.3,2.5,74.6,2.5,56.0,2.8
USC00308962,"WARSAW 6 SW, NY US",9,57.8,1.9,67.0,2.3,48.5,2.0
USC00308962,"WARSAW 6 SW, NY US",10,47.0,2.8,55.6,3.1,38.3,2.7
USC00308962,"WARSAW 6 SW, NY US",11,36.6,3.3,43.7,3.9,29.4,2.8
USC00308962,"WARSAW 6 SW, NY US",12,25.5,5.0,31.8,5.4,19.1,4.8
USC00300443,"BATAVIA, NY US",1,24.6,5.1,31.9,5.2,17.3,5.2
USC00300443,"BATAVIA, NY US",2,26.5,4.5,34.8,5.0,18.1,4.3
USC00300443,"BATAVIA, NY US",3,34.8,3.7,43.8,4.2,25.7,3.4
USC00300443,"BATAVIA, NY US",4,47.4,3.2,57.5,3.8,37.2,2.9
USC00300443,"BATAVIA, NY US",5,58.0,3.2,68.6,3.4,47.5,3.0
USC00300443,"BATAVIA, NY US",6,67.3,2.2,77.5,2.7,57.1,2.1
USC00300443,"BATAVIA, NY US",7,71.4,2.4,81.0,2.9,61.7,2.4
USC00300443,"BATAVIA, NY US",8,69.8,2.1,79.5,2.3,60.1,2.0
USC00300443,"BATAVIA, NY US",9,62.9,1.9,72.7,2.4,53.1,1.7
USC00300443,"BATAVIA, NY US",10,51.6,2.7,60.8,3.3,42.4,2.5
USC00300443,"BATAVIA, NY US",11,41.1,3.1,48.9,3.7,33.2,2.7
USC00300443,"BATAVIA, NY US",12,29.7,5.1,36.6,5.6,22.8,4.8
USC00307633,"SETAUKET STRONG, NY US",1,32.5,4.4,41.0,4.5,24.0,4.6
USC00307633,"SETAUKET STRONG, NY US",2,34.4,3.3,43.5,4.1,25.3,3.0
USC00307633,"SETAUKET STRONG, NY US",3,40.7,2.3,50.9,3.2,30.5,2.3
USC00307633,"SETAUKET STRONG, NY US",4,50.9,1.9,62.2,2.6,39.6,1.9
USC00307633,"SETAUKET STRONG, NY US",5,60.1,2.2,71.8,2.4,48.4,2.7
USC00307633,"SETAUKET STRONG, NY US",6,69.2,1.9,79.8,3.0,58.6,1.8
USC00307633,"SETAUKET STRONG, NY US",7,74.3,1.7,84.4,2.3,64.2,1.7
USC00307633,"SETAUKET STRONG, NY US",8,73.6,2.0,83.3,2.3,63.9,2.4
USC00307633,"SETAUKET STRONG, NY US",9,67.0,1.7,76.2,2.4,57.7,2.1
USC00307633,"SETAUKET STRONG, NY US",10,56.7,2.2,66.3,3.0,47.0,2.7
USC00307633,"SETAUKET STRONG, NY US",11,47.1,2.1,56.4,2.8,37.9,2.4
USC00307633,"SETAUKET STRONG, NY US",12,37.5,3.9,45.9,4.3,29.1,4.0
USC00305334,"MILLBROOK, NY US",1,23.5,5.6,34.1,4.9,12.8,6.7
USC00305334,"MILLBROOK, NY US",2,26.1,4.2,38.0,4.0,14.1,5.0
USC00305334,"MILLBROOK, NY US",3,34.7,3.2,45.8,3.2,23.5,3.7
USC00305334,"MILLBROOK, NY US",4,46.2,2.5,58.2,3.8,34.2,2.6
USC00305334,"MILLBROOK, NY US",5,56.5,2.6,69.7,3.5,43.2,2.4
USC00305334,"MILLBROOK, NY US",6,65.5,1.8,78.0,2.5,53.0,2.0
USC00305334,"MILLBROOK, NY US",7,70.1,2.2,82.8,2.1,57.3,3.1
USC00305334,"MILLBROOK, NY US",8,68.3,1.9,80.5,2.3,56.1,2.1
